ship_id,order_id,order_date,ship_date,ship_mode_id,customer_id,product_id,quantity
5728,CA-2021-117324,2021-12-08,2021-12-13,2,JP-15520,TEC-AC-10003023,3
5729,CA-2021-117324,2021-12-08,2021-12-13,2,JP-15520,OFF-AP-10003590,3
5730,CA-2021-117324,2021-12-08,2021-12-13,2,JP-15520,OFF-LA-10003510,2
5731,CA-2021-117324,2021-12-08,2021-12-13,2,JP-15520,FUR-BO-10003159,4
5732,CA-2021-117324,2021-12-08,2021-12-13,2,JP-15520,OFF-PA-10002713,4
5733,CA-2021-143574,2021-06-29,2021-07-02,3,DR-12880,FUR-BO-10002598,9
5734,CA-2021-143574,2021-06-29,2021-07-02,3,DR-12880,OFF-SU-10002537,3
5735,CA-2021-143574,2021-06-29,2021-07-02,3,DR-12880,FUR-FU-10003976,2
5736,CA-2018-111773,2018-06-29,2018-07-03,2,JK-15625,OFF-BI-10000174,3
5737,CA-2018-148614,2018-01-20,2018-01-25,2,MV-17485,OFF-PA-10002893,2
5738,CA-2018-148614,2018-01-20,2018-01-25,2,MV-17485,FUR-FU-10003194,2
5739,CA-2020-156139,2020-12-31,2021-01-06,2,BP-11155,OFF-BI-10004233,3
5740,US-2021-147886,2021-03-28,2021-03-31,3,DH-13075,OFF-PA-10000232,2
5741,US-2021-147886,2021-03-28,2021-03-31,3,DH-13075,FUR-FU-10001095,1
5742,US-2021-147886,2021-03-28,2021-03-31,3,DH-13075,TEC-MA-10004679,2
5743,US-2021-147886,2021-03-28,2021-03-31,3,DH-13075,OFF-PA-10003651,4
5744,US-2021-147886,2021-03-28,2021-03-31,3,DH-13075,OFF-PA-10000743,3
5745,US-2021-147886,2021-03-28,2021-03-31,3,DH-13075,OFF-ST-10002743,7
5746,US-2021-147886,2021-03-28,2021-03-31,3,DH-13075,FUR-FU-10003829,7
5747,CA-2020-113733,2020-12-08,2020-12-12,2,LH-16900,TEC-PH-10002496,2
5748,CA-2020-113733,2020-12-08,2020-12-12,2,LH-16900,TEC-AC-10002473,3
5749,CA-2020-113733,2020-12-08,2020-12-12,2,LH-16900,TEC-AC-10004877,3
5750,CA-2021-104913,2021-11-18,2021-11-22,2,DK-13090,TEC-PH-10000923,5
5751,CA-2018-145800,2018-05-30,2018-06-05,2,SS-20410,FUR-TA-10001539,3
5752,CA-2020-125850,2020-01-22,2020-01-28,2,FP-14320,OFF-LA-10003498,3
5753,CA-2020-125850,2020-01-22,2020-01-28,2,FP-14320,OFF-LA-10004484,5
5754,CA-2020-118514,2020-02-03,2020-02-10,2,LC-17050,FUR-CH-10000015,4
5755,CA-2019-150749,2019-03-29,2019-04-03,1,AS-10240,OFF-AR-10003732,2
5756,CA-2018-163748,2018-10-14,2018-10-18,2,HG-15025,OFF-AP-10004052,4
5757,CA-2018-163748,2018-10-14,2018-10-18,2,HG-15025,TEC-CO-10002095,5
5758,CA-2019-119634,2019-08-11,2019-08-16,2,BW-11065,FUR-FU-10004270,3
5759,CA-2019-149300,2019-11-22,2019-11-23,3,BH-11710,TEC-MA-10000423,3
5760,US-2020-111528,2020-12-30,2020-12-30,4,JP-16135,OFF-ST-10001526,4
5761,US-2020-111528,2020-12-30,2020-12-30,4,JP-16135,OFF-BI-10002194,1
5762,CA-2021-158169,2021-08-12,2021-08-15,3,JM-16195,OFF-AP-10000828,3
5763,CA-2021-158169,2021-08-12,2021-08-15,3,JM-16195,FUR-FU-10001473,4
5764,CA-2019-162047,2019-11-03,2019-11-05,3,FH-14365,FUR-CH-10004983,10
5765,CA-2019-117772,2019-09-10,2019-09-12,1,MC-17575,OFF-ST-10003994,6
5766,US-2018-126340,2018-11-08,2018-11-14,2,EB-13870,TEC-PH-10004447,3
5767,CA-2020-149685,2020-10-08,2020-10-15,2,PM-19135,OFF-LA-10004545,6
5768,CA-2021-126396,2021-09-08,2021-09-12,1,AR-10345,TEC-AC-10003116,6
5769,CA-2019-154900,2019-02-25,2019-03-01,2,SS-20875,OFF-LA-10001641,1
5770,CA-2019-154900,2019-02-25,2019-03-01,2,SS-20875,OFF-PA-10002377,4
5771,CA-2019-103835,2019-09-24,2019-09-28,2,SC-20440,FUR-FU-10000010,3
5772,CA-2019-103835,2019-09-24,2019-09-28,2,SC-20440,OFF-AP-10002651,4
5773,CA-2019-158939,2019-11-26,2019-12-01,2,EA-14035,TEC-CO-10002313,1
5774,CA-2020-117408,2020-08-31,2020-09-06,2,TP-21130,OFF-ST-10001580,2
5775,CA-2020-142398,2020-04-12,2020-04-16,2,BP-11290,FUR-CH-10001545,7
5776,CA-2020-142398,2020-04-12,2020-04-16,2,BP-11290,OFF-BI-10004826,1
5777,CA-2020-105277,2020-12-04,2020-12-08,2,LM-17065,OFF-BI-10000301,3
5778,CA-2020-112060,2020-12-04,2020-12-09,2,KT-16465,OFF-PA-10000994,1
5779,CA-2018-105270,2018-11-11,2018-11-18,2,AP-10915,OFF-AR-10003156,3
5780,CA-2018-105270,2018-11-11,2018-11-18,2,AP-10915,FUR-CH-10000988,1
5781,US-2019-159513,2019-04-02,2019-04-09,2,JD-15790,TEC-MA-10003329,3
5782,CA-2019-155586,2019-12-12,2019-12-16,1,XP-21865,OFF-AR-10001547,1
5783,CA-2019-155586,2019-12-12,2019-12-16,1,XP-21865,OFF-EN-10003072,4
5784,CA-2019-155586,2019-12-12,2019-12-16,1,XP-21865,OFF-PA-10000726,4
5785,CA-2021-141117,2021-10-02,2021-10-08,2,JK-16090,FUR-BO-10001972,6
5786,CA-2021-141117,2021-10-02,2021-10-08,2,JK-16090,OFF-SU-10004664,6
5787,CA-2021-141117,2021-10-02,2021-10-08,2,JK-16090,OFF-BI-10003676,7
5788,CA-2021-141117,2021-10-02,2021-10-08,2,JK-16090,OFF-AR-10003727,7
5789,CA-2021-115070,2021-04-10,2021-04-14,1,MG-18205,FUR-FU-10003829,5
5790,CA-2021-115070,2021-04-10,2021-04-14,1,MG-18205,OFF-BI-10003712,3
5791,CA-2021-140186,2021-09-29,2021-10-02,3,PG-18820,OFF-FA-10002280,7
5792,CA-2021-140186,2021-09-29,2021-10-02,3,PG-18820,FUR-CH-10002961,1
5793,CA-2021-140186,2021-09-29,2021-10-02,3,PG-18820,OFF-AP-10002578,2
5794,CA-2021-140186,2021-09-29,2021-10-02,3,PG-18820,FUR-FU-10004848,1
5795,CA-2021-140186,2021-09-29,2021-10-02,3,PG-18820,OFF-BI-10003364,2
5796,CA-2018-124856,2018-09-29,2018-10-03,1,LD-17005,OFF-ST-10002615,9
5797,CA-2018-124856,2018-09-29,2018-10-03,1,LD-17005,FUR-FU-10000521,4
5798,CA-2018-124856,2018-09-29,2018-10-03,1,LD-17005,OFF-LA-10000121,3
5799,CA-2018-124856,2018-09-29,2018-10-03,1,LD-17005,OFF-PA-10001289,2
5800,CA-2018-166716,2018-08-20,2018-08-25,1,CR-12730,FUR-CH-10004495,2
5801,CA-2018-123225,2018-07-11,2018-07-14,3,MN-17935,TEC-PH-10000895,4
5802,CA-2018-123225,2018-07-11,2018-07-14,3,MN-17935,OFF-PA-10000552,2
5803,CA-2019-163440,2019-03-22,2019-03-24,3,RD-19900,TEC-PH-10000376,2
5804,US-2021-106796,2021-05-12,2021-05-19,2,JP-16135,OFF-AR-10003504,3
5805,CA-2021-113873,2021-11-13,2021-11-19,2,KE-16420,OFF-ST-10000943,4
5806,CA-2021-113873,2021-11-13,2021-11-19,2,KE-16420,FUR-BO-10003441,3
5807,CA-2020-149783,2020-09-04,2020-09-07,1,DL-13315,OFF-PA-10002195,3
5808,CA-2020-149783,2020-09-04,2020-09-07,1,DL-13315,OFF-AP-10001205,2
5809,CA-2020-149783,2020-09-04,2020-09-07,1,DL-13315,OFF-AR-10002987,2
5810,CA-2020-125017,2020-02-06,2020-02-11,2,KB-16240,FUR-FU-10000723,4
5811,US-2019-163279,2019-03-22,2019-03-26,2,JD-16150,OFF-PA-10000249,4
5812,US-2019-163279,2019-03-22,2019-03-26,2,JD-16150,FUR-FU-10000747,2
5813,US-2019-163279,2019-03-22,2019-03-26,2,JD-16150,TEC-PH-10001795,3
5814,CA-2019-150196,2019-07-02,2019-07-03,3,SR-20740,OFF-PA-10003797,3
5815,US-2019-106495,2019-06-15,2019-06-17,3,AC-10450,TEC-AC-10002718,1
5816,CA-2018-124730,2018-11-26,2018-11-26,4,LS-17245,TEC-PH-10002170,4
5817,CA-2018-124730,2018-11-26,2018-11-26,4,LS-17245,OFF-BI-10001078,3
5818,CA-2018-124730,2018-11-26,2018-11-26,4,LS-17245,OFF-BI-10001031,4
5819,CA-2018-124730,2018-11-26,2018-11-26,4,LS-17245,OFF-LA-10001158,9
5820,CA-2018-124730,2018-11-26,2018-11-26,4,LS-17245,OFF-LA-10001613,4
5821,CA-2021-117632,2021-05-12,2021-05-18,2,CS-12175,OFF-SU-10000157,2
5822,CA-2021-117632,2021-05-12,2021-05-18,2,CS-12175,OFF-AP-10004868,1
5823,CA-2021-117632,2021-05-12,2021-05-18,2,CS-12175,FUR-TA-10001520,5
5824,CA-2021-117632,2021-05-12,2021-05-18,2,CS-12175,OFF-BI-10001900,4
5825,CA-2018-115056,2018-05-02,2018-05-02,4,AR-10510,OFF-AP-10003971,3
5826,CA-2021-161067,2021-09-03,2021-09-06,1,KB-16405,OFF-PA-10000418,4
5827,CA-2021-161067,2021-09-03,2021-09-06,1,KB-16405,FUR-CH-10004626,1
5828,CA-2021-161067,2021-09-03,2021-09-06,1,KB-16405,FUR-CH-10004860,2
5829,CA-2021-161067,2021-09-03,2021-09-06,1,KB-16405,OFF-AR-10003251,2
5830,CA-2020-122063,2020-12-03,2020-12-07,2,MM-17920,FUR-TA-10004575,2
5831,CA-2020-122063,2020-12-03,2020-12-07,2,MM-17920,FUR-CH-10004754,1
5832,CA-2019-111206,2019-07-18,2019-07-22,2,RF-19735,TEC-AC-10003095,4
5833,CA-2020-142895,2020-07-21,2020-07-26,2,BP-11290,OFF-LA-10000262,3
5834,CA-2020-142895,2020-07-21,2020-07-26,2,BP-11290,FUR-CH-10002961,5
5835,CA-2019-101868,2019-06-09,2019-06-16,2,MJ-17740,OFF-BI-10003876,5
5836,CA-2019-101868,2019-06-09,2019-06-16,2,MJ-17740,OFF-BI-10002133,3
5837,CA-2019-101868,2019-06-09,2019-06-16,2,MJ-17740,TEC-AC-10004396,5
5838,CA-2021-133207,2021-11-27,2021-12-03,2,DO-13645,TEC-PH-10004100,4
5839,CA-2019-132948,2019-03-27,2019-04-03,2,MV-17485,OFF-ST-10000636,5
5840,CA-2019-134992,2019-09-22,2019-09-26,1,MG-17875,OFF-PA-10001972,5
5841,CA-2019-134992,2019-09-22,2019-09-26,1,MG-17875,FUR-FU-10002554,2
5842,CA-2019-126725,2019-11-17,2019-11-21,2,BS-11665,TEC-PH-10003174,4
5843,CA-2019-126725,2019-11-17,2019-11-21,2,BS-11665,OFF-ST-10001418,5
5844,CA-2019-126725,2019-11-17,2019-11-21,2,BS-11665,FUR-FU-10002813,4
5845,CA-2019-126725,2019-11-17,2019-11-21,2,BS-11665,OFF-ST-10000129,7
5846,CA-2019-126725,2019-11-17,2019-11-21,2,BS-11665,OFF-PA-10001639,5
5847,CA-2019-126725,2019-11-17,2019-11-21,2,BS-11665,FUR-CH-10001708,2
5848,CA-2019-126725,2019-11-17,2019-11-21,2,BS-11665,FUR-FU-10001591,3
5849,CA-2019-121783,2019-11-10,2019-11-14,2,PO-19180,OFF-AP-10003849,2
5850,CA-2019-121783,2019-11-10,2019-11-14,2,PO-19180,OFF-ST-10000078,3
5851,CA-2019-121783,2019-11-10,2019-11-14,2,PO-19180,TEC-CO-10001571,1
5852,CA-2019-121783,2019-11-10,2019-11-14,2,PO-19180,OFF-BI-10001658,3
5853,CA-2019-121783,2019-11-10,2019-11-14,2,PO-19180,FUR-FU-10004351,3
5854,US-2018-138835,2018-09-10,2018-09-14,2,DA-13450,OFF-BI-10003314,2
5855,CA-2019-112214,2019-08-05,2019-08-11,2,AH-10690,OFF-ST-10001505,7
5856,CA-2019-112214,2019-08-05,2019-08-11,2,AH-10690,OFF-SU-10003567,3
5857,CA-2019-112214,2019-08-05,2019-08-11,2,AH-10690,OFF-BI-10002982,1
5858,CA-2019-112214,2019-08-05,2019-08-11,2,AH-10690,FUR-FU-10002364,5
5859,US-2021-153255,2021-09-03,2021-09-07,1,JK-15730,FUR-BO-10004218,2
5860,CA-2019-108119,2019-11-01,2019-11-08,2,MS-17530,FUR-TA-10002530,2
5861,CA-2019-157434,2019-04-29,2019-05-04,1,JK-15640,OFF-PA-10001526,2
5862,CA-2020-101525,2020-05-01,2020-05-04,1,CM-12235,OFF-PA-10001497,2
5863,CA-2020-101525,2020-05-01,2020-05-04,1,CM-12235,OFF-PA-10003936,3
5864,CA-2020-101525,2020-05-01,2020-05-04,1,CM-12235,OFF-AR-10000716,2
5865,US-2018-117968,2018-08-05,2018-08-07,1,RS-19420,OFF-AP-10002765,3
5866,US-2018-117968,2018-08-05,2018-08-07,1,RS-19420,OFF-AR-10004165,2
5867,US-2018-117968,2018-08-05,2018-08-07,1,RS-19420,FUR-CH-10002335,5
5868,CA-2020-158211,2020-01-04,2020-01-08,2,BP-11185,OFF-AR-10004078,1
5869,CA-2020-158211,2020-01-04,2020-01-08,2,BP-11185,OFF-BI-10002026,6
5870,CA-2020-152247,2020-11-07,2020-11-12,2,MA-17995,FUR-CH-10001215,4
5871,CA-2020-128223,2020-06-14,2020-06-14,4,EB-13705,FUR-TA-10001771,7
5872,CA-2020-154235,2020-09-24,2020-09-28,2,RD-19900,FUR-FU-10004006,3
5873,CA-2021-129910,2021-03-30,2021-04-03,2,ME-17320,OFF-ST-10003282,1
5874,CA-2021-133095,2021-06-04,2021-06-04,4,EH-14005,OFF-BI-10002353,7
5875,CA-2021-133095,2021-06-04,2021-06-04,4,EH-14005,OFF-BI-10004141,3
5876,CA-2019-130554,2019-04-07,2019-04-09,3,FM-14290,OFF-AR-10001954,3
5877,CA-2018-152443,2018-05-21,2018-05-26,2,FG-14260,OFF-BI-10001071,7
5878,CA-2018-152443,2018-05-21,2018-05-26,2,FG-14260,OFF-PA-10003022,3
5879,CA-2018-152443,2018-05-21,2018-05-26,2,FG-14260,OFF-AP-10001293,6
5880,CA-2020-133319,2020-09-05,2020-09-11,2,MV-17485,OFF-PA-10001815,4
5881,CA-2020-133935,2020-09-18,2020-09-22,2,JW-15220,FUR-CH-10001215,2
5882,CA-2020-133935,2020-09-18,2020-09-22,2,JW-15220,OFF-PA-10000100,9
5883,CA-2020-133935,2020-09-18,2020-09-22,2,JW-15220,FUR-CH-10002880,9
5884,CA-2020-136301,2020-03-13,2020-03-15,1,EH-13765,FUR-FU-10004712,2
5885,CA-2020-136301,2020-03-13,2020-03-15,1,EH-13765,OFF-SU-10000151,3
5886,US-2018-109456,2018-10-16,2018-10-17,4,LS-17245,OFF-BI-10000136,3
5887,US-2018-109456,2018-10-16,2018-10-17,4,LS-17245,TEC-AC-10003610,3
5888,CA-2021-151596,2021-10-08,2021-10-11,3,BP-11050,OFF-ST-10001837,1
5889,CA-2019-147879,2019-05-07,2019-05-12,2,CC-12220,OFF-PA-10001952,2
5890,CA-2020-166625,2020-04-14,2020-04-17,3,JM-15580,OFF-BI-10002414,2
5891,CA-2020-146157,2020-11-21,2020-11-26,2,RD-19720,OFF-PA-10001790,1
5892,CA-2020-146157,2020-11-21,2020-11-26,2,RD-19720,OFF-ST-10001590,2
5893,CA-2020-146157,2020-11-21,2020-11-26,2,RD-19720,TEC-AC-10003657,3
5894,CA-2021-159954,2021-09-10,2021-09-14,2,SS-20410,OFF-BI-10004876,1
5895,CA-2021-100825,2021-09-09,2021-09-14,2,KD-16495,OFF-ST-10003123,3
5896,CA-2018-168305,2018-11-01,2018-11-08,2,PL-18925,OFF-LA-10003498,3
5897,CA-2018-168305,2018-11-01,2018-11-08,2,PL-18925,OFF-PA-10000249,5
5898,CA-2020-167682,2020-04-03,2020-04-09,2,ZD-21925,FUR-FU-10003799,4
5899,CA-2020-167682,2020-04-03,2020-04-09,2,ZD-21925,TEC-PH-10000673,4
5900,CA-2021-108000,2021-01-12,2021-01-16,2,LS-16945,OFF-EN-10001990,1
5901,CA-2019-146465,2019-11-20,2019-11-24,2,PB-18805,OFF-BI-10004528,9
5902,CA-2020-159639,2020-11-27,2020-12-02,2,PC-18745,FUR-FU-10001889,3
5903,US-2021-153948,2021-11-06,2021-11-06,4,FM-14290,OFF-PA-10000157,3
5904,US-2021-153948,2021-11-06,2021-11-06,4,FM-14290,OFF-PA-10000249,4
5905,US-2021-153948,2021-11-06,2021-11-06,4,FM-14290,OFF-PA-10000143,5
5906,US-2021-153948,2021-11-06,2021-11-06,4,FM-14290,OFF-LA-10000414,4
5907,US-2021-153948,2021-11-06,2021-11-06,4,FM-14290,TEC-AC-10003441,1
5908,US-2020-113985,2020-12-02,2020-12-07,2,KD-16495,OFF-BI-10002353,2
5909,US-2020-113985,2020-12-02,2020-12-07,2,KD-16495,OFF-AP-10001303,3
5910,US-2020-113985,2020-12-02,2020-12-07,2,KD-16495,FUR-FU-10003026,3
5911,US-2020-113985,2020-12-02,2020-12-07,2,KD-16495,OFF-BI-10000632,3
5912,CA-2020-155383,2020-12-17,2020-12-22,2,SC-20680,OFF-ST-10001328,3
5913,CA-2018-120432,2018-08-24,2018-08-26,1,DW-13585,OFF-SU-10004661,3
5914,US-2019-126977,2019-09-17,2019-09-23,2,PF-19120,OFF-ST-10000617,5
5915,US-2019-126977,2019-09-17,2019-09-23,2,PF-19120,OFF-LA-10002762,7
5916,US-2019-126977,2019-09-17,2019-09-23,2,PF-19120,FUR-CH-10001973,2
5917,US-2019-126977,2019-09-17,2019-09-23,2,PF-19120,OFF-ST-10003058,4
5918,US-2019-126977,2019-09-17,2019-09-23,2,PF-19120,FUR-BO-10004834,6
5919,US-2019-126977,2019-09-17,2019-09-23,2,PF-19120,FUR-BO-10002213,5
5920,US-2019-126977,2019-09-17,2019-09-23,2,PF-19120,TEC-PH-10002170,3
5921,US-2019-126977,2019-09-17,2019-09-23,2,PF-19120,TEC-AC-10003033,2
5922,US-2019-126977,2019-09-17,2019-09-23,2,PF-19120,OFF-PA-10004071,2
5923,US-2019-126977,2019-09-17,2019-09-23,2,PF-19120,TEC-PH-10000169,4
5924,CA-2020-130288,2020-11-26,2020-11-30,1,DK-13225,FUR-TA-10002958,2
5925,CA-2021-146458,2021-11-19,2021-11-22,1,RB-19435,OFF-AR-10001177,7
5926,CA-2021-150420,2021-06-03,2021-06-08,2,GD-14590,TEC-AC-10004975,10
5927,US-2018-118997,2018-04-08,2018-04-12,2,RA-19885,FUR-TA-10001086,8
5928,CA-2018-114314,2018-10-11,2018-10-15,2,DB-13555,OFF-LA-10000240,1
5929,CA-2018-114314,2018-10-11,2018-10-15,2,DB-13555,FUR-FU-10002107,4
5930,US-2021-169551,2021-07-07,2021-07-09,3,RL-19615,FUR-BO-10001519,3
5931,US-2021-169551,2021-07-07,2021-07-09,3,RL-19615,OFF-PA-10004100,3
5932,US-2021-169551,2021-07-07,2021-07-09,3,RL-19615,TEC-PH-10001363,2
5933,US-2021-169551,2021-07-07,2021-07-09,3,RL-19615,OFF-ST-10004835,3
5934,US-2021-169551,2021-07-07,2021-07-09,3,RL-19615,TEC-AC-10002018,3
5935,US-2021-169551,2021-07-07,2021-07-09,3,RL-19615,TEC-AC-10003033,2
5936,CA-2020-103107,2020-07-04,2020-07-04,4,RB-19465,FUR-FU-10000221,5
5937,CA-2020-103107,2020-07-04,2020-07-04,4,RB-19465,TEC-PH-10001198,3
5938,CA-2020-103107,2020-07-04,2020-07-04,4,RB-19465,TEC-PH-10002564,3
5939,CA-2021-122077,2021-05-19,2021-05-25,2,JF-15295,TEC-PH-10003811,1
5940,CA-2021-122077,2021-05-19,2021-05-25,2,JF-15295,OFF-LA-10004178,4
5941,CA-2021-112431,2021-10-12,2021-10-14,1,RW-19690,TEC-AC-10001465,12
5942,CA-2021-112431,2021-10-12,2021-10-14,1,RW-19690,OFF-AR-10000940,2
5943,CA-2020-151092,2020-08-06,2020-08-13,2,VG-21790,TEC-PH-10001700,4
5944,CA-2018-104178,2018-08-25,2018-08-29,2,JM-15265,FUR-FU-10000771,1
5945,CA-2018-104178,2018-08-25,2018-08-29,2,JM-15265,TEC-AC-10002399,5
5946,CA-2018-104178,2018-08-25,2018-08-29,2,JM-15265,OFF-PA-10004983,4
5947,CA-2018-104178,2018-08-25,2018-08-29,2,JM-15265,OFF-ST-10004258,4
5948,CA-2019-115924,2019-09-14,2019-09-18,1,BE-11455,OFF-BI-10004040,5
5949,CA-2021-161046,2021-03-05,2021-03-05,4,CB-12535,OFF-EN-10003862,4
5950,CA-2021-161046,2021-03-05,2021-03-05,4,CB-12535,TEC-AC-10004571,3
5951,CA-2021-161046,2021-03-05,2021-03-05,4,CB-12535,OFF-AP-10000891,2
5952,CA-2021-161046,2021-03-05,2021-03-05,4,CB-12535,OFF-BI-10002026,6
5953,US-2021-141698,2021-04-15,2021-04-21,2,SD-20485,OFF-PA-10001826,4
5954,US-2018-105151,2018-03-30,2018-03-31,3,SG-20890,OFF-AR-10001231,5
5955,CA-2018-155796,2018-11-11,2018-11-15,1,TS-21430,FUR-FU-10000409,2
5956,CA-2018-155796,2018-11-11,2018-11-15,1,TS-21430,FUR-BO-10002545,4
5957,CA-2020-127138,2020-03-12,2020-03-15,1,DK-13225,OFF-ST-10002756,5
5958,CA-2020-127138,2020-03-12,2020-03-15,1,DK-13225,OFF-AP-10003842,5
5959,CA-2020-127138,2020-03-12,2020-03-15,1,DK-13225,OFF-EN-10004459,4
5960,CA-2020-127138,2020-03-12,2020-03-15,1,DK-13225,FUR-CH-10003746,3
5961,CA-2021-150602,2021-02-09,2021-02-14,1,ML-17395,FUR-FU-10003142,4
5962,CA-2018-140732,2018-11-11,2018-11-13,1,MA-17560,TEC-PH-10001425,9
5963,CA-2018-140732,2018-11-11,2018-11-13,1,MA-17560,OFF-AP-10001626,2
5964,CA-2018-140732,2018-11-11,2018-11-13,1,MA-17560,OFF-PA-10003625,4
5965,CA-2021-119011,2021-08-20,2021-08-25,2,LR-17035,OFF-SU-10004768,3
5966,CA-2021-119011,2021-08-20,2021-08-25,2,LR-17035,OFF-ST-10000777,6
5967,CA-2021-119011,2021-08-20,2021-08-25,2,LR-17035,TEC-PH-10003171,3
5968,CA-2020-166912,2020-01-15,2020-01-17,3,BE-11335,OFF-PA-10001033,2
5969,CA-2018-141726,2018-07-20,2018-07-22,3,CC-12145,OFF-PA-10000418,1
5970,CA-2018-141726,2018-07-20,2018-07-22,3,CC-12145,OFF-BI-10001982,2
5971,CA-2018-141726,2018-07-20,2018-07-22,3,CC-12145,OFF-PA-10002230,4
5972,CA-2018-141726,2018-07-20,2018-07-22,3,CC-12145,FUR-FU-10003577,3
5973,CA-2021-115105,2021-02-06,2021-02-11,2,BD-11770,FUR-BO-10001811,1
5974,CA-2019-143980,2019-12-25,2019-12-29,2,JK-15640,OFF-AP-10003779,2
5975,CA-2020-135636,2020-10-08,2020-10-13,2,DB-13615,OFF-ST-10000676,5
5976,CA-2021-102155,2021-07-13,2021-07-17,2,RR-19525,OFF-ST-10001496,2
5977,CA-2021-102155,2021-07-13,2021-07-17,2,RR-19525,OFF-PA-10003673,2
5978,CA-2021-116953,2021-04-24,2021-04-25,3,SV-20935,TEC-PH-10004614,10
5979,CA-2018-117765,2018-09-07,2018-09-13,2,RB-19465,FUR-TA-10004086,5
5980,CA-2018-117765,2018-09-07,2018-09-13,2,RB-19465,OFF-BI-10000474,2
5981,CA-2018-117765,2018-09-07,2018-09-13,2,RB-19465,FUR-CH-10004698,2
5982,CA-2018-117765,2018-09-07,2018-09-13,2,RB-19465,OFF-ST-10003327,2
5983,CA-2020-114895,2020-11-21,2020-11-28,2,MV-18190,OFF-PA-10000232,2
5984,CA-2021-112984,2021-09-16,2021-09-18,1,EH-14185,OFF-PA-10003657,6
5985,CA-2020-163776,2020-07-19,2020-07-25,2,JS-16030,FUR-FU-10001185,6
5986,CA-2020-163776,2020-07-19,2020-07-25,2,JS-16030,OFF-BI-10003007,2
5987,CA-2020-163776,2020-07-19,2020-07-25,2,JS-16030,OFF-ST-10002485,4
5988,CA-2020-163776,2020-07-19,2020-07-25,2,JS-16030,OFF-PA-10001033,6
5989,CA-2020-163776,2020-07-19,2020-07-25,2,JS-16030,OFF-BI-10000404,1
5990,CA-2020-163776,2020-07-19,2020-07-25,2,JS-16030,FUR-BO-10003546,5
5991,US-2021-163300,2021-09-15,2021-09-21,2,ES-14020,OFF-BI-10004390,7
5992,US-2021-163300,2021-09-15,2021-09-21,2,ES-14020,TEC-PH-10001700,7
5993,US-2021-163300,2021-09-15,2021-09-21,2,ES-14020,FUR-CH-10003396,3
5994,CA-2020-162187,2020-12-11,2020-12-11,4,NS-18640,OFF-ST-10001558,5
5995,CA-2020-162187,2020-12-11,2020-12-11,4,NS-18640,OFF-SU-10004782,2
5996,CA-2020-162187,2020-12-11,2020-12-11,4,NS-18640,FUR-CH-10003298,5
5997,CA-2020-162187,2020-12-11,2020-12-11,4,NS-18640,OFF-AP-10000576,4
5998,CA-2020-162187,2020-12-11,2020-12-11,4,NS-18640,FUR-TA-10003008,3
5999,US-2018-112991,2018-12-10,2018-12-14,2,SH-19975,FUR-CH-10001708,3
6000,US-2018-112991,2018-12-10,2018-12-14,2,SH-19975,OFF-PA-10000019,4
6001,US-2018-112991,2018-12-10,2018-12-14,2,SH-19975,OFF-PA-10002222,4
6002,CA-2018-124079,2018-12-13,2018-12-17,2,RF-19345,FUR-FU-10002553,3
6003,CA-2018-124079,2018-12-13,2018-12-17,2,RF-19345,OFF-BI-10002103,2
6004,US-2021-146878,2021-09-21,2021-09-27,2,DL-12865,OFF-BI-10002794,1
6005,CA-2021-107244,2021-09-07,2021-09-11,2,AG-10390,FUR-FU-10002597,4
6006,CA-2019-100657,2019-11-02,2019-11-07,2,SW-20245,FUR-CH-10003535,2
6007,CA-2021-129581,2021-12-11,2021-12-18,2,KN-16390,TEC-PH-10001527,3
6008,CA-2021-129028,2021-04-01,2021-04-03,3,GB-14530,FUR-FU-10004006,3
6009,CA-2019-135580,2019-12-30,2020-01-03,2,CL-12565,OFF-PA-10000595,3
6010,CA-2019-135580,2019-12-30,2020-01-03,2,CL-12565,OFF-ST-10000798,3
6011,CA-2019-135580,2019-12-30,2020-01-03,2,CL-12565,TEC-MA-10004002,6
6012,CA-2019-135580,2019-12-30,2020-01-03,2,CL-12565,OFF-EN-10003296,3
6013,CA-2019-135580,2019-12-30,2020-01-03,2,CL-12565,TEC-PH-10004345,3
6014,CA-2020-159016,2020-03-10,2020-03-11,3,KF-16285,OFF-PA-10004405,5
6015,CA-2020-159016,2020-03-10,2020-03-11,3,KF-16285,TEC-PH-10002885,8
6016,CA-2018-102652,2018-04-06,2018-04-12,2,AY-10555,FUR-FU-10000747,2
6017,CA-2018-102652,2018-04-06,2018-04-12,2,AY-10555,FUR-FU-10001918,7
6018,CA-2018-102652,2018-04-06,2018-04-12,2,AY-10555,OFF-PA-10003309,3
6019,CA-2018-102652,2018-04-06,2018-04-12,2,AY-10555,OFF-PA-10001977,1
6020,CA-2018-152422,2018-10-05,2018-10-10,1,BD-11635,OFF-AP-10002892,5
6021,US-2020-156692,2020-08-13,2020-08-13,4,HG-15025,OFF-AP-10004249,2
6022,US-2020-156692,2020-08-13,2020-08-13,4,HG-15025,TEC-AC-10000158,2
6023,CA-2018-130869,2018-11-17,2018-11-21,2,CB-12025,OFF-EN-10002600,3
6024,US-2021-128832,2021-04-24,2021-04-27,3,LS-16945,TEC-AC-10004855,2
6025,CA-2021-139717,2021-08-24,2021-08-26,1,DM-13015,OFF-AP-10000938,8
