order_id,order_date,ship_date,ship_id,customer_id,region_id,product_id,sales,quantity,discount,profit,profit_margin,discount_amount,shipping_time_days
CA-2021-108560,2021-07-08,2021-07-15,1621,JC-15385,2,OFF-LA-10003930,786.48,8,0.0,385.38,0.49,0.0,7
CA-2021-108560,2021-07-08,2021-07-15,1624,JC-15385,2,OFF-LA-10003930,786.48,8,0.0,385.38,0.49,0.0,7
CA-2021-108560,2021-07-08,2021-07-15,1623,JC-15385,2,FUR-FU-10002937,198.46,2,0.0,99.23,0.5,0.0,7
CA-2021-108560,2021-07-08,2021-07-15,1624,JC-15385,2,OFF-BI-10001107,23.17,2,0.2,7.82,0.34,4.63,7
CA-2021-108560,2021-07-08,2021-07-15,1621,JC-15385,2,OFF-BI-10001107,23.17,2,0.2,7.82,0.34,4.63,7
CA-2021-108560,2021-07-08,2021-07-15,1622,JC-15385,2,OFF-BI-10001107,23.17,2,0.2,7.82,0.34,4.63,7
CA-2021-108560,2021-07-08,2021-07-15,1623,JC-15385,2,OFF-BI-10001107,23.17,2,0.2,7.82,0.34,4.63,7
CA-2021-108560,2021-07-08,2021-07-15,1624,JC-15385,2,FUR-FU-10002937,198.46,2,0.0,99.23,0.5,0.0,7
CA-2021-108560,2021-07-08,2021-07-15,1622,JC-15385,2,OFF-LA-10003930,786.48,8,0.0,385.38,0.49,0.0,7
CA-2021-108560,2021-07-08,2021-07-15,1623,JC-15385,2,OFF-LA-10003930,786.48,8,0.0,385.38,0.49,0.0,7
CA-2021-108560,2021-07-08,2021-07-15,1624,JC-15385,2,TEC-AC-10003063,50.0,2,0.0,10.5,0.21,0.0,7
CA-2021-108560,2021-07-08,2021-07-15,1622,JC-15385,2,FUR-FU-10002937,198.46,2,0.0,99.23,0.5,0.0,7
CA-2021-108560,2021-07-08,2021-07-15,1621,JC-15385,2,TEC-AC-10003063,50.0,2,0.0,10.5,0.21,0.0,7
CA-2021-108560,2021-07-08,2021-07-15,1621,JC-15385,2,FUR-FU-10002937,198.46,2,0.0,99.23,0.5,0.0,7
CA-2021-108560,2021-07-08,2021-07-15,1622,JC-15385,2,TEC-AC-10003063,50.0,2,0.0,10.5,0.21,0.0,7
CA-2021-108574,2021-10-07,2021-10-11,2405,MG-18145,2,TEC-PH-10003555,128.74,7,0.2,-28.97,-0.23,25.75,4
CA-2021-108574,2021-10-07,2021-10-11,2407,MG-18145,2,TEC-PH-10003555,128.74,7,0.2,-28.97,-0.23,25.75,4
CA-2021-108574,2021-10-07,2021-10-11,2405,MG-18145,2,TEC-PH-10000702,79.92,10,0.2,26.97,0.34,15.98,4
CA-2021-108574,2021-10-07,2021-10-11,2406,MG-18145,2,TEC-PH-10003555,128.74,7,0.2,-28.97,-0.23,25.75,4
CA-2021-108574,2021-10-07,2021-10-11,2406,MG-18145,2,TEC-PH-10000702,79.92,10,0.2,26.97,0.34,15.98,4
CA-2021-108574,2021-10-07,2021-10-11,2405,MG-18145,2,TEC-AC-10002049,1115.91,9,0.0,200.86,0.18,0.0,4
CA-2021-108574,2021-10-07,2021-10-11,2407,MG-18145,2,TEC-AC-10002049,1115.91,9,0.0,200.86,0.18,0.0,4
CA-2021-108574,2021-10-07,2021-10-11,2407,MG-18145,2,TEC-PH-10000702,79.92,10,0.2,26.97,0.34,15.98,4
CA-2021-108574,2021-10-07,2021-10-11,2406,MG-18145,2,TEC-AC-10002049,1115.91,9,0.0,200.86,0.18,0.0,4
CA-2021-108749,2021-09-12,2021-09-15,5183,DJ-13510,4,OFF-BI-10003707,45.78,3,0.0,22.89,0.5,0.0,3
CA-2021-108749,2021-09-12,2021-09-15,5183,DJ-13510,4,OFF-PA-10003797,45.36,7,0.0,21.77,0.48,0.0,3
CA-2021-108749,2021-09-12,2021-09-15,5182,DJ-13510,4,OFF-PA-10003797,45.36,7,0.0,21.77,0.48,0.0,3
CA-2021-108749,2021-09-12,2021-09-15,5182,DJ-13510,4,OFF-BI-10003707,45.78,3,0.0,22.89,0.5,0.0,3
CA-2021-108756,2021-12-25,2021-12-29,9377,PO-18865,4,TEC-AC-10003237,31.8,3,0.0,13.67,0.43,0.0,4
CA-2021-108791,2021-07-27,2021-07-31,5297,TM-21490,4,FUR-FU-10004018,14.89,1,0.0,4.02,0.27,0.0,4
CA-2021-108791,2021-07-27,2021-07-31,5297,TM-21490,4,TEC-PH-10002660,543.92,8,0.0,135.98,0.25,0.0,4
CA-2021-108791,2021-07-27,2021-07-31,5298,TM-21490,4,TEC-PH-10002660,543.92,8,0.0,135.98,0.25,0.0,4
CA-2021-108791,2021-07-27,2021-07-31,5298,TM-21490,4,FUR-FU-10004018,14.89,1,0.0,4.02,0.27,0.0,4
CA-2021-108854,2021-12-08,2021-12-14,5411,DM-13345,2,OFF-BI-10001670,90.48,3,0.2,33.93,0.38,18.1,6
CA-2021-108854,2021-12-08,2021-12-14,5408,DM-13345,2,OFF-ST-10001837,42.76,1,0.0,11.12,0.26,0.0,6
CA-2021-108854,2021-12-08,2021-12-14,5409,DM-13345,2,OFF-ST-10001837,42.76,1,0.0,11.12,0.26,0.0,6
CA-2021-108854,2021-12-08,2021-12-14,5409,DM-13345,2,OFF-BI-10001670,90.48,3,0.2,33.93,0.38,18.1,6
CA-2021-108854,2021-12-08,2021-12-14,5408,DM-13345,2,OFF-PA-10003022,87.92,4,0.0,40.44,0.46,0.0,6
CA-2021-108854,2021-12-08,2021-12-14,5408,DM-13345,2,OFF-BI-10001670,90.48,3,0.2,33.93,0.38,18.1,6
CA-2021-108854,2021-12-08,2021-12-14,5411,DM-13345,2,OFF-BI-10002854,22.42,1,0.2,8.41,0.38,4.48,6
CA-2021-108854,2021-12-08,2021-12-14,5409,DM-13345,2,OFF-BI-10002854,22.42,1,0.2,8.41,0.38,4.48,6
CA-2021-108854,2021-12-08,2021-12-14,5409,DM-13345,2,OFF-PA-10003022,87.92,4,0.0,40.44,0.46,0.0,6
CA-2021-108854,2021-12-08,2021-12-14,5410,DM-13345,2,OFF-PA-10003022,87.92,4,0.0,40.44,0.46,0.0,6
CA-2021-108854,2021-12-08,2021-12-14,5411,DM-13345,2,OFF-ST-10001837,42.76,1,0.0,11.12,0.26,0.0,6
CA-2021-108854,2021-12-08,2021-12-14,5410,DM-13345,2,OFF-ST-10001837,42.76,1,0.0,11.12,0.26,0.0,6
CA-2021-108854,2021-12-08,2021-12-14,5408,DM-13345,2,OFF-BI-10002854,22.42,1,0.2,8.41,0.38,4.48,6
CA-2021-108854,2021-12-08,2021-12-14,5411,DM-13345,2,OFF-PA-10003022,87.92,4,0.0,40.44,0.46,0.0,6
CA-2021-108854,2021-12-08,2021-12-14,5410,DM-13345,2,OFF-BI-10002854,22.42,1,0.2,8.41,0.38,4.48,6
CA-2021-108854,2021-12-08,2021-12-14,5410,DM-13345,2,OFF-BI-10001670,90.48,3,0.2,33.93,0.38,18.1,6
CA-2021-108910,2021-09-24,2021-09-29,718,KC-16540,4,FUR-FU-10002253,103.06,3,0.2,24.48,0.24,20.61,5
CA-2021-108931,2021-09-14,2021-09-19,9595,HZ-14950,4,OFF-PA-10003845,11.56,2,0.0,5.66,0.49,0.0,5
CA-2021-108931,2021-09-14,2021-09-19,9595,HZ-14950,4,OFF-PA-10002741,8.56,2,0.0,3.85,0.45,0.0,5
CA-2021-108931,2021-09-14,2021-09-19,9594,HZ-14950,4,OFF-PA-10002741,8.56,2,0.0,3.85,0.45,0.0,5
CA-2021-108931,2021-09-14,2021-09-19,9594,HZ-14950,4,OFF-PA-10003845,11.56,2,0.0,5.66,0.49,0.0,5
CA-2021-109085,2021-02-17,2021-02-20,9344,CK-12325,4,FUR-TA-10001086,455.97,5,0.4,-106.39,-0.23,182.39,3
CA-2021-109085,2021-02-17,2021-02-20,9345,CK-12325,4,FUR-TA-10001086,455.97,5,0.4,-106.39,-0.23,182.39,3
CA-2021-109085,2021-02-17,2021-02-20,9346,CK-12325,4,FUR-TA-10001086,455.97,5,0.4,-106.39,-0.23,182.39,3
CA-2021-109085,2021-02-17,2021-02-20,9347,CK-12325,4,FUR-TA-10001086,455.97,5,0.4,-106.39,-0.23,182.39,3
CA-2021-109085,2021-02-17,2021-02-20,9348,CK-12325,4,FUR-TA-10001086,455.97,5,0.4,-106.39,-0.23,182.39,3
CA-2021-109085,2021-02-17,2021-02-20,9344,CK-12325,4,OFF-BI-10001525,5.72,5,0.7,-4.76,-0.83,4.0,3
CA-2021-109085,2021-02-17,2021-02-20,9345,CK-12325,4,OFF-BI-10001525,5.72,5,0.7,-4.76,-0.83,4.0,3
CA-2021-109085,2021-02-17,2021-02-20,9346,CK-12325,4,OFF-BI-10001525,5.72,5,0.7,-4.76,-0.83,4.0,3
CA-2021-109085,2021-02-17,2021-02-20,9347,CK-12325,4,OFF-BI-10001525,5.72,5,0.7,-4.76,-0.83,4.0,3
CA-2021-109085,2021-02-17,2021-02-20,9348,CK-12325,4,OFF-BI-10001525,5.72,5,0.7,-4.76,-0.83,4.0,3
CA-2021-109085,2021-02-17,2021-02-20,9345,CK-12325,4,TEC-PH-10000526,57.59,1,0.4,-11.52,-0.2,23.04,3
CA-2021-109085,2021-02-17,2021-02-20,9346,CK-12325,4,TEC-PH-10000526,57.59,1,0.4,-11.52,-0.2,23.04,3
CA-2021-109085,2021-02-17,2021-02-20,9348,CK-12325,4,FUR-FU-10004973,30.14,2,0.2,8.29,0.28,6.03,3
CA-2021-109085,2021-02-17,2021-02-20,9347,CK-12325,4,TEC-PH-10000526,57.59,1,0.4,-11.52,-0.2,23.04,3
CA-2021-109085,2021-02-17,2021-02-20,9344,CK-12325,4,FUR-CH-10003981,899.43,5,0.3,-12.85,-0.01,269.83,3
CA-2021-109085,2021-02-17,2021-02-20,9345,CK-12325,4,FUR-CH-10003981,899.43,5,0.3,-12.85,-0.01,269.83,3
CA-2021-109085,2021-02-17,2021-02-20,9346,CK-12325,4,FUR-CH-10003981,899.43,5,0.3,-12.85,-0.01,269.83,3
CA-2021-109085,2021-02-17,2021-02-20,9347,CK-12325,4,FUR-CH-10003981,899.43,5,0.3,-12.85,-0.01,269.83,3
CA-2021-109085,2021-02-17,2021-02-20,9348,CK-12325,4,FUR-CH-10003981,899.43,5,0.3,-12.85,-0.01,269.83,3
CA-2021-109085,2021-02-17,2021-02-20,9347,CK-12325,4,FUR-FU-10004973,30.14,2,0.2,8.29,0.28,6.03,3
CA-2021-109085,2021-02-17,2021-02-20,9346,CK-12325,4,FUR-FU-10004973,30.14,2,0.2,8.29,0.28,6.03,3
CA-2021-109085,2021-02-17,2021-02-20,9344,CK-12325,4,TEC-PH-10000526,57.59,1,0.4,-11.52,-0.2,23.04,3
CA-2021-109085,2021-02-17,2021-02-20,9345,CK-12325,4,FUR-FU-10004973,30.14,2,0.2,8.29,0.28,6.03,3
CA-2021-109085,2021-02-17,2021-02-20,9348,CK-12325,4,TEC-PH-10000526,57.59,1,0.4,-11.52,-0.2,23.04,3
CA-2021-109085,2021-02-17,2021-02-20,9344,CK-12325,4,FUR-FU-10004973,30.14,2,0.2,8.29,0.28,6.03,3
CA-2021-109099,2021-10-06,2021-10-11,5653,MM-18280,4,OFF-PA-10001033,40.99,1,0.0,20.09,0.49,0.0,5
CA-2021-109183,2021-12-04,2021-12-09,7293,LR-16915,1,TEC-MA-10003230,649.0,2,0.5,-272.58,-0.42,324.5,5
CA-2021-109211,2021-04-04,2021-04-10,6922,PS-19045,4,OFF-EN-10001532,16.98,1,0.0,8.49,0.5,0.0,6
CA-2021-109393,2021-06-30,2021-07-02,8039,JC-15775,2,FUR-BO-10003966,436.0,3,0.15,5.13,0.01,65.4,2
CA-2021-109589,2021-12-21,2021-12-24,2566,BD-11635,1,TEC-AC-10003116,71.0,4,0.0,27.69,0.39,0.0,3
CA-2021-109701,2021-12-02,2021-12-03,2352,AM-10360,2,OFF-PA-10003724,10.86,2,0.0,5.32,0.49,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2353,AM-10360,2,OFF-PA-10003724,10.86,2,0.0,5.32,0.49,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2349,AM-10360,2,OFF-AP-10002765,79.47,3,0.0,22.25,0.28,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2350,AM-10360,2,OFF-AP-10002765,79.47,3,0.0,22.25,0.28,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2352,AM-10360,2,OFF-AP-10002765,79.47,3,0.0,22.25,0.28,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2351,AM-10360,2,OFF-PA-10003724,10.86,2,0.0,5.32,0.49,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2353,AM-10360,2,OFF-AP-10002765,79.47,3,0.0,22.25,0.28,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2349,AM-10360,2,OFF-AR-10001868,10.08,6,0.0,5.04,0.5,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2350,AM-10360,2,OFF-AR-10001868,10.08,6,0.0,5.04,0.5,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2353,AM-10360,2,OFF-AR-10001868,10.08,6,0.0,5.04,0.5,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2352,AM-10360,2,OFF-AR-10001868,10.08,6,0.0,5.04,0.5,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2351,AM-10360,2,OFF-AR-10001868,10.08,6,0.0,5.04,0.5,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2350,AM-10360,2,OFF-PA-10003724,10.86,2,0.0,5.32,0.49,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2351,AM-10360,2,OFF-AP-10002765,79.47,3,0.0,22.25,0.28,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2353,AM-10360,2,OFF-BI-10000632,69.46,2,0.2,22.57,0.32,13.89,1
CA-2021-109701,2021-12-02,2021-12-03,2352,AM-10360,2,OFF-BI-10000632,69.46,2,0.2,22.57,0.32,13.89,1
CA-2021-109701,2021-12-02,2021-12-03,2351,AM-10360,2,OFF-BI-10000632,69.46,2,0.2,22.57,0.32,13.89,1
CA-2021-109701,2021-12-02,2021-12-03,2350,AM-10360,2,OFF-BI-10000632,69.46,2,0.2,22.57,0.32,13.89,1
CA-2021-109701,2021-12-02,2021-12-03,2349,AM-10360,2,OFF-BI-10000632,69.46,2,0.2,22.57,0.32,13.89,1
CA-2021-109701,2021-12-02,2021-12-03,2349,AM-10360,2,OFF-PA-10003724,10.86,2,0.0,5.32,0.49,0.0,1
CA-2021-109701,2021-12-02,2021-12-03,2353,AM-10360,2,OFF-BI-10004187,9.02,6,0.2,3.16,0.35,1.8,1
CA-2021-109701,2021-12-02,2021-12-03,2352,AM-10360,2,OFF-BI-10004187,9.02,6,0.2,3.16,0.35,1.8,1
CA-2021-109701,2021-12-02,2021-12-03,2351,AM-10360,2,OFF-BI-10004187,9.02,6,0.2,3.16,0.35,1.8,1
CA-2021-109701,2021-12-02,2021-12-03,2350,AM-10360,2,OFF-BI-10004187,9.02,6,0.2,3.16,0.35,1.8,1
CA-2021-109701,2021-12-02,2021-12-03,2349,AM-10360,2,OFF-BI-10004187,9.02,6,0.2,3.16,0.35,1.8,1
CA-2021-109715,2021-12-09,2021-12-14,4211,AH-10585,3,OFF-PA-10004965,15.98,2,0.2,5.0,0.31,3.2,5
CA-2021-109750,2021-07-22,2021-07-28,3197,FH-14365,4,TEC-PH-10000702,29.97,3,0.0,14.09,0.47,0.0,6
CA-2021-109757,2021-09-04,2021-09-09,3564,MD-17350,4,OFF-AR-10002335,8.26,4,0.2,0.62,0.07,1.65,5
CA-2021-109757,2021-09-04,2021-09-09,3563,MD-17350,4,OFF-AR-10002335,8.26,4,0.2,0.62,0.07,1.65,5
CA-2021-109757,2021-09-04,2021-09-09,3562,MD-17350,4,OFF-AR-10002335,8.26,4,0.2,0.62,0.07,1.65,5
CA-2021-109757,2021-09-04,2021-09-09,3563,MD-17350,4,OFF-BI-10001634,4.37,2,0.7,-3.06,-0.7,3.06,5
CA-2021-109757,2021-09-04,2021-09-09,3561,MD-17350,4,OFF-AR-10002335,8.26,4,0.2,0.62,0.07,1.65,5
CA-2021-109757,2021-09-04,2021-09-09,3562,MD-17350,4,OFF-BI-10001634,4.37,2,0.7,-3.06,-0.7,3.06,5
CA-2021-109757,2021-09-04,2021-09-09,3561,MD-17350,4,OFF-BI-10004001,25.56,5,0.7,-20.45,-0.8,17.89,5
CA-2021-109757,2021-09-04,2021-09-09,3564,MD-17350,4,OFF-BI-10001634,4.37,2,0.7,-3.06,-0.7,3.06,5
CA-2021-109757,2021-09-04,2021-09-09,3561,MD-17350,4,OFF-PA-10000007,11.52,4,0.2,3.74,0.32,2.3,5
CA-2021-109757,2021-09-04,2021-09-09,3562,MD-17350,4,OFF-PA-10000007,11.52,4,0.2,3.74,0.32,2.3,5
CA-2021-109757,2021-09-04,2021-09-09,3561,MD-17350,4,OFF-BI-10001634,4.37,2,0.7,-3.06,-0.7,3.06,5
CA-2021-109757,2021-09-04,2021-09-09,3562,MD-17350,4,OFF-BI-10004001,25.56,5,0.7,-20.45,-0.8,17.89,5
CA-2021-109757,2021-09-04,2021-09-09,3564,MD-17350,4,OFF-PA-10000007,11.52,4,0.2,3.74,0.32,2.3,5
CA-2021-109757,2021-09-04,2021-09-09,3564,MD-17350,4,OFF-BI-10004001,25.56,5,0.7,-20.45,-0.8,17.89,5
CA-2021-109757,2021-09-04,2021-09-09,3563,MD-17350,4,OFF-PA-10000007,11.52,4,0.2,3.74,0.32,2.3,5
CA-2021-109757,2021-09-04,2021-09-09,3563,MD-17350,4,OFF-BI-10004001,25.56,5,0.7,-20.45,-0.8,17.89,5
CA-2021-109778,2021-07-16,2021-07-21,2572,VM-21685,3,OFF-AR-10003759,2.91,2,0.2,0.91,0.31,0.58,5
CA-2021-109946,2021-04-16,2021-04-21,1521,PL-18925,3,OFF-AR-10001419,16.52,5,0.2,2.06,0.12,3.3,5
CA-2021-109960,2021-12-09,2021-12-11,3654,DB-13210,3,TEC-AC-10004859,104.88,6,0.0,41.95,0.4,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3653,DB-13210,3,TEC-AC-10004859,104.88,6,0.0,41.95,0.4,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3651,DB-13210,3,OFF-AR-10001860,34.7,5,0.0,12.49,0.36,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3652,DB-13210,3,OFF-AR-10001860,34.7,5,0.0,12.49,0.36,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3653,DB-13210,3,OFF-AR-10001860,34.7,5,0.0,12.49,0.36,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3653,DB-13210,3,OFF-PA-10000249,14.94,3,0.0,7.02,0.47,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3654,DB-13210,3,OFF-AR-10001860,34.7,5,0.0,12.49,0.36,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3651,DB-13210,3,OFF-BI-10001636,33.72,4,0.0,15.51,0.46,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3652,DB-13210,3,OFF-BI-10001636,33.72,4,0.0,15.51,0.46,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3653,DB-13210,3,OFF-BI-10001636,33.72,4,0.0,15.51,0.46,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3654,DB-13210,3,OFF-BI-10001636,33.72,4,0.0,15.51,0.46,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3652,DB-13210,3,OFF-PA-10000249,14.94,3,0.0,7.02,0.47,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3654,DB-13210,3,OFF-PA-10000249,14.94,3,0.0,7.02,0.47,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3651,DB-13210,3,OFF-PA-10000249,14.94,3,0.0,7.02,0.47,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3652,DB-13210,3,TEC-AC-10004859,104.88,6,0.0,41.95,0.4,0.0,2
CA-2021-109960,2021-12-09,2021-12-11,3651,DB-13210,3,TEC-AC-10004859,104.88,6,0.0,41.95,0.4,0.0,2
CA-2021-110198,2021-05-01,2021-05-02,9336,AG-10900,1,OFF-LA-10004409,4.61,2,0.2,1.5,0.32,0.92,1
CA-2021-110198,2021-05-01,2021-05-02,9335,AG-10900,1,OFF-LA-10004409,4.61,2,0.2,1.5,0.32,0.92,1
CA-2021-110198,2021-05-01,2021-05-02,9336,AG-10900,1,FUR-BO-10001798,314.35,3,0.2,-15.72,-0.05,62.87,1
CA-2021-110198,2021-05-01,2021-05-02,9335,AG-10900,1,FUR-BO-10001798,314.35,3,0.2,-15.72,-0.05,62.87,1
CA-2021-110212,2021-05-01,2021-05-05,3896,SJ-20125,1,TEC-AC-10002331,48.9,5,0.0,18.09,0.37,0.0,4
CA-2021-110310,2021-10-27,2021-11-02,9240,NB-18655,1,OFF-PA-10000249,56.78,7,0.2,20.58,0.36,11.36,6
CA-2021-110310,2021-10-27,2021-11-02,9242,NB-18655,1,OFF-AR-10001662,6.58,3,0.2,0.58,0.09,1.32,6
CA-2021-110310,2021-10-27,2021-11-02,9241,NB-18655,1,OFF-AR-10001662,6.58,3,0.2,0.58,0.09,1.32,6
CA-2021-110310,2021-10-27,2021-11-02,9240,NB-18655,1,OFF-AR-10001662,6.58,3,0.2,0.58,0.09,1.32,6
CA-2021-110310,2021-10-27,2021-11-02,9241,NB-18655,1,OFF-BI-10001097,5.61,3,0.7,-3.92,-0.7,3.93,6
CA-2021-110310,2021-10-27,2021-11-02,9240,NB-18655,1,OFF-BI-10001097,5.61,3,0.7,-3.92,-0.7,3.93,6
CA-2021-110310,2021-10-27,2021-11-02,9242,NB-18655,1,OFF-PA-10000249,56.78,7,0.2,20.58,0.36,11.36,6
CA-2021-110310,2021-10-27,2021-11-02,9241,NB-18655,1,OFF-PA-10000249,56.78,7,0.2,20.58,0.36,11.36,6
CA-2021-110310,2021-10-27,2021-11-02,9242,NB-18655,1,OFF-BI-10001097,5.61,3,0.7,-3.92,-0.7,3.93,6
CA-2021-110373,2021-10-27,2021-10-30,3254,MA-17560,3,TEC-PH-10001536,27.18,2,0.2,2.04,0.08,5.44,3
CA-2021-110373,2021-10-27,2021-10-30,3253,MA-17560,3,TEC-PH-10001536,27.18,2,0.2,2.04,0.08,5.44,3
CA-2021-110373,2021-10-27,2021-10-30,3254,MA-17560,3,OFF-AR-10003045,7.06,3,0.2,2.2,0.31,1.41,3
CA-2021-110373,2021-10-27,2021-10-30,3253,MA-17560,3,OFF-AR-10003045,7.06,3,0.2,2.2,0.31,1.41,3
CA-2021-110380,2021-09-02,2021-09-07,1266,PF-19225,2,OFF-AR-10000422,6.57,3,0.0,1.77,0.27,0.0,5
CA-2021-110429,2021-11-03,2021-11-08,4264,DM-13015,4,OFF-BI-10000216,11.67,3,0.7,-7.78,-0.67,8.17,5
CA-2021-110443,2021-11-21,2021-11-25,6363,CK-12205,2,OFF-BI-10001670,150.8,5,0.2,56.55,0.38,30.16,4
CA-2021-110443,2021-11-21,2021-11-25,6364,CK-12205,2,OFF-BI-10001670,150.8,5,0.2,56.55,0.38,30.16,4
CA-2021-110443,2021-11-21,2021-11-25,6365,CK-12205,2,OFF-BI-10001670,150.8,5,0.2,56.55,0.38,30.16,4
CA-2021-110443,2021-11-21,2021-11-25,6363,CK-12205,2,TEC-MA-10002073,1039.99,1,0.2,104.0,0.1,208.0,4
CA-2021-110443,2021-11-21,2021-11-25,6364,CK-12205,2,TEC-MA-10002073,1039.99,1,0.2,104.0,0.1,208.0,4
CA-2021-110443,2021-11-21,2021-11-25,6365,CK-12205,2,TEC-MA-10002073,1039.99,1,0.2,104.0,0.1,208.0,4
CA-2021-110443,2021-11-21,2021-11-25,6363,CK-12205,2,OFF-PA-10003797,51.84,8,0.0,24.88,0.48,0.0,4
CA-2021-110443,2021-11-21,2021-11-25,6365,CK-12205,2,OFF-PA-10003797,51.84,8,0.0,24.88,0.48,0.0,4
CA-2021-110443,2021-11-21,2021-11-25,6364,CK-12205,2,OFF-PA-10003797,51.84,8,0.0,24.88,0.48,0.0,4
CA-2021-110478,2021-03-04,2021-03-09,420,SP-20860,2,OFF-AR-10001573,9.32,4,0.0,2.7,0.29,0.0,5
CA-2021-110478,2021-03-04,2021-03-09,421,SP-20860,2,OFF-EN-10000483,15.25,1,0.0,7.02,0.46,0.0,5
CA-2021-110478,2021-03-04,2021-03-09,421,SP-20860,2,OFF-AR-10001573,9.32,4,0.0,2.7,0.29,0.0,5
CA-2021-110478,2021-03-04,2021-03-09,420,SP-20860,2,OFF-EN-10000483,15.25,1,0.0,7.02,0.46,0.0,5
CA-2021-110625,2021-12-23,2021-12-30,8392,JB-16045,4,FUR-FU-10001473,27.46,2,0.0,9.89,0.36,0.0,7
CA-2021-110821,2021-08-07,2021-08-08,7653,CK-12205,3,OFF-ST-10002790,118.16,2,0.2,-25.11,-0.21,23.63,1
CA-2021-110821,2021-08-07,2021-08-08,7652,CK-12205,3,TEC-AC-10001552,119.45,3,0.2,-13.44,-0.11,23.89,1
CA-2021-110821,2021-08-07,2021-08-08,7652,CK-12205,3,OFF-ST-10002790,118.16,2,0.2,-25.11,-0.21,23.63,1
CA-2021-110821,2021-08-07,2021-08-08,7653,CK-12205,3,TEC-AC-10001552,119.45,3,0.2,-13.44,-0.11,23.89,1
CA-2021-110842,2021-11-11,2021-11-16,2838,GA-14725,2,OFF-AP-10003971,10.89,1,0.0,2.83,0.26,0.0,5
CA-2021-110842,2021-11-11,2021-11-16,2836,GA-14725,2,OFF-PA-10000520,19.44,3,0.0,9.33,0.48,0.0,5
CA-2021-110842,2021-11-11,2021-11-16,2837,GA-14725,2,OFF-PA-10000520,19.44,3,0.0,9.33,0.48,0.0,5
CA-2021-110842,2021-11-11,2021-11-16,2838,GA-14725,2,OFF-PA-10000520,19.44,3,0.0,9.33,0.48,0.0,5
CA-2021-110842,2021-11-11,2021-11-16,2837,GA-14725,2,OFF-BI-10000977,121.6,5,0.2,39.52,0.32,24.32,5
CA-2021-110842,2021-11-11,2021-11-16,2836,GA-14725,2,OFF-BI-10000977,121.6,5,0.2,39.52,0.32,24.32,5
CA-2021-110842,2021-11-11,2021-11-16,2837,GA-14725,2,OFF-AP-10003971,10.89,1,0.0,2.83,0.26,0.0,5
CA-2021-110842,2021-11-11,2021-11-16,2838,GA-14725,2,OFF-BI-10000977,121.6,5,0.2,39.52,0.32,24.32,5
CA-2021-110842,2021-11-11,2021-11-16,2836,GA-14725,2,OFF-AP-10003971,10.89,1,0.0,2.83,0.26,0.0,5
CA-2021-110884,2021-03-07,2021-03-12,4903,SH-20395,4,OFF-LA-10003510,91.59,3,0.0,42.13,0.46,0.0,5
CA-2021-110884,2021-03-07,2021-03-12,4904,SH-20395,4,OFF-BI-10003669,25.92,6,0.2,9.07,0.35,5.18,5
CA-2021-110884,2021-03-07,2021-03-12,4903,SH-20395,4,OFF-BI-10003669,25.92,6,0.2,9.07,0.35,5.18,5
CA-2021-110884,2021-03-07,2021-03-12,4904,SH-20395,4,OFF-LA-10003510,91.59,3,0.0,42.13,0.46,0.0,5
CA-2021-110905,2021-09-10,2021-09-15,1964,RW-19690,3,OFF-BI-10002954,13.71,3,0.0,6.58,0.48,0.0,5
CA-2021-110905,2021-09-10,2021-09-15,1963,RW-19690,3,OFF-BI-10002954,13.71,3,0.0,6.58,0.48,0.0,5
CA-2021-110905,2021-09-10,2021-09-15,1965,RW-19690,3,OFF-BI-10002954,13.71,3,0.0,6.58,0.48,0.0,5
CA-2021-110905,2021-09-10,2021-09-15,1961,RW-19690,3,OFF-PA-10002586,24.9,5,0.0,11.7,0.47,0.0,5
